epoch,train_loss,window_accuracy,window_balanced_accuracy,window_macro_precision,window_macro_f1,cell_accuracy,cell_balanced_accuracy,cell_macro_precision,cell_macro_f1,window_recall_AltBasket,window_recall_AltDTC,window_recall_ChC,window_recall_DTC,window_recall_ET,window_recall_IT,window_recall_ITC,window_recall_ITCperi,window_recall_L1,window_recall_L6CT,window_recall_MC,window_recall_NGC,window_recall_NMC,window_recall_NP,window_recall_OPC,window_recall_PV,window_recall_astrocyte,window_recall_microglia,window_recall_oligo,window_recall_thalamocortical,cell_recall_AltBasket,cell_recall_AltDTC,cell_recall_ChC,cell_recall_DTC,cell_recall_ET,cell_recall_IT,cell_recall_ITC,cell_recall_ITCperi,cell_recall_L1,cell_recall_L6CT,cell_recall_MC,cell_recall_NGC,cell_recall_NMC,cell_recall_NP,cell_recall_OPC,cell_recall_PV,cell_recall_astrocyte,cell_recall_microglia,cell_recall_oligo,cell_recall_thalamocortical,window_precision_AltBasket,window_precision_AltDTC,window_precision_ChC,window_precision_DTC,window_precision_ET,window_precision_IT,window_precision_ITC,window_precision_ITCperi,window_precision_L1,window_precision_L6CT,window_precision_MC,window_precision_NGC,window_precision_NMC,window_precision_NP,window_precision_OPC,window_precision_PV,window_precision_astrocyte,window_precision_microglia,window_precision_oligo,window_precision_thalamocortical,cell_precision_AltBasket,cell_precision_AltDTC,cell_precision_ChC,cell_precision_DTC,cell_precision_ET,cell_precision_IT,cell_precision_ITC,cell_precision_ITCperi,cell_precision_L1,cell_precision_L6CT,cell_precision_MC,cell_precision_NGC,cell_precision_NMC,cell_precision_NP,cell_precision_OPC,cell_precision_PV,cell_precision_astrocyte,cell_precision_microglia,cell_precision_oligo,cell_precision_thalamocortical
49,0.29650000424218376,0.6329946290709885,0.4502996306467267,0.34169187200419965,0.35109502342041293,0.828693790149893,0.5840236633987796,0.6253409921410721,0.5503367483352658,0.10454606470088147,0.23550465282748748,0.0,0.24906502930505164,0.3268988906945524,0.6550854378293436,0.1012241054613936,0.2482580443122211,0.31687077561399984,0.7325919413223075,0.36406776327112683,0.3383296284534773,0.3174008343350067,0.1989247311827957,0.7589498806682577,0.8997351137919403,0.9993968151841724,0.84,0.6713819368879217,0.19746133644587102,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.24267760697964272,0.034416025942779434,0.0,0.10161000159406099,0.3713042919970466,0.9345351661936133,0.31126940004632847,0.09478120516499283,0.11210019176590355,0.2572919651376606,0.5497784598628679,0.2379505963282262,0.18452495135786906,0.011415656167037382,0.42886041807147673,0.9159462298260852,0.9778101270803006,0.5210820895522388,0.09289370671484493,0.11189747829681687,0.0,0.2,0.0,0.3333333333333333,1.0,0.9543726235741445,1.0,0.0,0.2,0.5604395604395604,0.8,0.6666666666666666,0.2222222222222222,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
50,0.29636342282860323,0.6460693065141591,0.45217944333218396,0.35203153836999784,0.3597443637447901,0.828693790149893,0.5796376984864989,0.6354882125487885,0.5510508300020943,0.09264396617298314,0.22333571939871152,0.0,0.24169690203739883,0.33318731011093056,0.6768872996529637,0.09922787193973635,0.271197056290613,0.3015458743224252,0.7333761059493541,0.36048617770237595,0.34131470308034295,0.33818850314643284,0.19142285571392847,0.7553699284009546,0.9003725272326832,0.9994370275052276,0.8406015037593985,0.6877040261153428,0.20341406477969068,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.25,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22689167716837433,0.04361348942862135,0.0,0.10856211608374075,0.3693469304635243,0.930375454973996,0.29212174973665245,0.08855937619838937,0.12471285046082312,0.2564821381083237,0.557210905036992,0.28790313939783563,0.18030232587361622,0.013097224004448437,0.5382653061224489,0.9149618285979287,0.9761596166686305,0.576645347637714,0.072996072996073,0.13039168007182672,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,1.0,0.2,0.5604395604395604,0.8888888888888888,0.6666666666666666,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
51,0.2962436525228393,0.6233144183583319,0.44837435063595055,0.35515250211135874,0.3600506715812613,0.8222698072805139,0.5599008563812358,0.5938415589795892,0.516392200959423,0.08103270839858606,0.22261989978525412,0.0,0.24387384873011442,0.3136013566028404,0.6393809569992677,0.11069679849340866,0.22492758161747436,0.31486314662383724,0.7571307495504915,0.3433486595690623,0.32880279453794853,0.3493365386881614,0.18104526131532883,0.801909307875895,0.8968382309172801,0.9995174521473379,0.8393984962406015,0.6626768226332971,0.2081120513568719,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22524875621890547,0.043186946710640516,0.0,0.10275406288953173,0.33247438125486906,0.9339697505079052,0.29725902700515827,0.10536546007995012,0.11988177440313909,0.2390284522553251,0.5552713198844207,0.273207029394691,0.1764965050786506,0.010473552110984934,0.6125797629899726,0.917349312618443,0.9812870114488749,0.6218805704099821,0.08341323106423777,0.11677063379013376,0.0,0.0,0.0,0.3333333333333333,1.0,0.9543726235741445,1.0,0.0,0.2727272727272727,0.5368421052631579,1.0,1.0,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
52,0.29611154888483165,0.6452208960567267,0.4526858243072562,0.3492897730454981,0.3576512984594709,0.8265524625267666,0.5906026107672007,0.6436471271150258,0.5557727833637808,0.09698420510984831,0.2304939155332856,0.0,0.2272955623778956,0.3359994347488165,0.6766743551576844,0.10487758945386064,0.25123306975651766,0.30194740012045773,0.7437445049069695,0.3276454148328457,0.34645919339472847,0.35093921610219425,0.18692173043260815,0.801909307875895,0.9000104168733507,0.9993163905420621,0.8369924812030075,0.6702937976060935,0.21129267580974614,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22697523430546102,0.04184671366841028,0.0,0.10758256274768824,0.3699030787660044,0.9306635169122096,0.3126368382641891,0.09878405417885178,0.11791146187215805,0.25404138923685043,0.5649101982562493,0.2595517914069563,0.18214512893281792,0.0134569512579324,0.4537474679270763,0.9151243402188468,0.9798131135906636,0.5995260663507109,0.08735110606920023,0.1205346739021873,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,1.0,0.6666666666666666,0.25,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
53,0.29597739564434494,0.6551312540884145,0.4488163743578127,0.3615542415211269,0.3674408845757264,0.8265524625267666,0.573244728428846,0.5903344731599579,0.5286642946829105,0.11336077676853551,0.23228346456692914,0.0,0.2328774769746023,0.3348124072634777,0.6950641855470424,0.12444444444444444,0.25013700775072417,0.3176069062437262,0.7388494166290426,0.3010744756706253,0.349063194664973,0.36048457422988994,0.16191547886971744,0.7398568019093079,0.9000501002004008,0.9994370275052276,0.8369924812030075,0.6420021762785637,0.1971987160782025,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8904593639575972,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22195453151693023,0.04192641881197713,0.0,0.1076006499368117,0.3507475943745374,0.9283541936925183,0.2814789572329187,0.09773930068218667,0.11637487126673532,0.2546470583417734,0.5777305968388771,0.2515216694888106,0.18120320348782107,0.016741865004977312,0.6438213914849429,0.9146341770780038,0.9826434191278219,0.6851304775972428,0.09285489455461127,0.12242531838191337,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9473684210526315,1.0,0.0,0.2,0.5604395604395604,1.0,0.6666666666666666,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
54,0.2958850940142089,0.6328482091816406,0.4456388831571619,0.34882407544027594,0.35351792748635535,0.8265524625267666,0.5906026107672007,0.653401537440439,0.5601574170280532,0.08863931272092711,0.2242304939155333,0.0,0.2539771141501535,0.3273934854801102,0.6543664866126083,0.10267419962335217,0.2453613090111955,0.31533159338820854,0.7405524004150528,0.3540278494914476,0.32238805970149254,0.3466732659266068,0.19392348087021755,0.665871121718377,0.900136907478323,0.9995576644683931,0.8442105263157895,0.676822633297062,0.21100087540122556,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2311012599160056,0.04319646981763023,0.0,0.09884428223844283,0.36946433412537677,0.9341501318803255,0.30270390317028484,0.09829998118060347,0.1200142631552137,0.25240611104961785,0.5522161001240045,0.2896929574249515,0.1788545719844358,0.012094981869224471,0.5740740740740741,0.9154122442390734,0.9796248128005045,0.4928884986830553,0.08063261602281566,0.10198583960960199,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5543478260869565,0.8571428571428571,1.0,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0
55,0.2957575857201594,0.6390498132837074,0.4523843960020896,0.34927448718186266,0.3585706734301632,0.828693790149893,0.5840236633987795,0.6422505115972811,0.5577728102005345,0.09116739003982281,0.2238725841088046,0.0,0.23561261512698856,0.3291316328693563,0.6632440934257077,0.1095291902071563,0.2472402724496986,0.3368801445492873,0.7518950645153625,0.3671903813528067,0.336360749444268,0.3308114732847816,0.17341835458864716,0.7863961813842482,0.899182027421179,0.9993566028631172,0.841203007518797,0.6713819368879217,0.2014298220017508,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22155167726852606,0.0427414670812122,0.0,0.10539325842696629,0.3723521606369203,0.9334621821476473,0.3053018372703412,0.10653442634011402,0.11542430009400867,0.24456009274764912,0.5413484775253746,0.2700525215440314,0.1818111164363156,0.013207259707859605,0.5414954806902219,0.9158664837677183,0.9782711384034011,0.5562848050914877,0.08120558041589893,0.10935099085969553,0.0,0.3333333333333333,0.0,0.2,1.0,0.9543726235741445,1.0,0.0,0.2727272727272727,0.5483870967741935,0.7272727272727273,1.0,0.2222222222222222,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
56,0.29567196455410544,0.644961464759826,0.44758945661300137,0.352082598121727,0.3591326818382421,0.8265524625267666,0.5669497285616869,0.631074027699821,0.5530086761259894,0.09378495682133428,0.21689334287759485,0.0,0.22696064750209322,0.32996537836501094,0.6757677597817424,0.11653483992467044,0.25107648946997574,0.30870641772067187,0.7381999065339131,0.3467909157220952,0.3402985074626866,0.34683824742511016,0.1879219804951238,0.6778042959427207,0.8984801285739796,0.9993566028631172,0.8442105263157895,0.6964091403699674,0.20819959147942807,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22544906959234162,0.04582577132486389,0.0,0.11057626934268854,0.3424506856346704,0.9301268732080465,0.2922866184875537,0.09167047793276926,0.11980262303596935,0.2553412422258144,0.5413846488478319,0.27082490901738776,0.18100638368531752,0.013555683826977884,0.6100966702470462,0.9165894956303482,0.9811678313395712,0.5577190542420027,0.07650011953143676,0.12719493716017471,0.0,0.5,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,0.7777777777777778,0.6666666666666666,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
57,0.2955489740955742,0.6300880911548363,0.4530336317101066,0.3348541089676358,0.34832288997197,0.8244111349036403,0.5636602548774764,0.6202037893696285,0.5438494933270734,0.09479171327576177,0.2301360057265569,0.0,0.23014233882221602,0.3484632233448739,0.6493176639918589,0.12165725047080979,0.22179597588663588,0.2998059291976176,0.7289879523798208,0.34873333169416376,0.3352810416005081,0.35376747036225226,0.2266816704176044,0.7732696897374701,0.9001865116371357,0.9994772398262828,0.8451127819548873,0.6931447225244831,0.2068864896410855,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22847128606093287,0.040598560424296,0.0,0.10766137455608941,0.3602694094614733,0.934206415251161,0.27662398835267415,0.10621227458478612,0.11792576993945775,0.26419069818177643,0.5424459147639628,0.250664767331434,0.18111395337612818,0.011231917727596567,0.41195168467895743,0.9140885508487382,0.9731031242659149,0.44342748934827203,0.07969473289127987,0.11834615834014922,0.0,0.3333333333333333,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5604395604395604,0.75,0.6666666666666666,0.18181818181818182,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
58,0.2954421915300208,0.6335007057026216,0.4444904866062429,0.3604611082041959,0.3646065973204258,0.8222698072805139,0.554888325052915,0.5957028624469514,0.5291902449128546,0.09570898026757349,0.21921975662133142,0.0,0.2377337426737371,0.3179396594361619,0.6557312991863131,0.11199623352165725,0.24966726689109842,0.2998059291976176,0.7495663331986788,0.34748756280068516,0.34328358208955223,0.370878408635603,0.1754188547136784,0.6933174224343676,0.8973119506339412,0.9993566028631172,0.8390977443609022,0.6420021762785637,0.1997957397140356,0.0,0.5,0.0,0.3333333333333333,0.5833333333333334,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22608603741676356,0.04339355295784626,0.0,0.10283465327409697,0.35058823529411764,0.9349025863416472,0.2866300366300366,0.09156162967641908,0.1212088417521171,0.24456947326798179,0.5369146214826634,0.2821422978545701,0.17526508063797558,0.012273427111764294,0.6974789915966386,0.9185889151536233,0.9817104483507801,0.6160300287039081,0.11706349206349206,0.10951870631328076,0.0,0.5,0.0,0.2,1.0,0.9543726235741445,1.0,0.0,0.2,0.5425531914893617,0.75,1.0,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
59,0.29535762206774147,0.6448018464579173,0.45184869643315456,0.3542732005446023,0.3621335840475086,0.8244111349036403,0.5557008687797231,0.5722925735391109,0.5136296693908802,0.10472504362611303,0.2455261274158912,0.0,0.2255093497069495,0.3445629901787607,0.6761493731841738,0.13152542372881357,0.24755343302278243,0.3169376965803386,0.7225799808315313,0.33378410497242095,0.34391870435058747,0.35169341723820974,0.19754938734683672,0.6945107398568019,0.898809996230084,0.9993968151841724,0.8421052631578947,0.7116430903155604,0.1966442953020134,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8904593639575972,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22924726969978942,0.03987908382746192,0.0,0.10653165625082404,0.3378129372809266,0.9328557050689099,0.26877044448720416,0.09177720372681625,0.11548402828578395,0.26711309959534085,0.543440840127567,0.25634349555008523,0.17978529861805564,0.014056689382751196,0.6743916570104287,0.9168262626211516,0.9894104064652255,0.5741234365388559,0.08015688197082976,0.11318441383943567,0.0,0.25,0.0,0.2,1.0,0.9473684210526315,1.0,0.0,0.2,0.5666666666666667,0.8571428571428571,0.6666666666666666,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
60,0.295278632585915,0.6342653887303704,0.4464678147019366,0.3515748686961646,0.3580752726161989,0.8244111349036403,0.5620938388373762,0.6166282328438367,0.536955388911448,0.08846033379569555,0.2249463135289907,0.0,0.2289701367569076,0.31297958030099626,0.6568255387214615,0.10414312617702448,0.24316918499960855,0.27651743291173125,0.7363464265063485,0.3872456213682149,0.34455382661162276,0.32588559711518067,0.2040510127531883,0.7494033412887828,0.8972449850195441,0.9994772398262828,0.8409022556390977,0.6507072905331882,0.21105923548292968,0.0,0.5,0.0,0.3333333333333333,0.5833333333333334,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.23106591865357642,0.04010464856586798,0.0,0.1061456850821581,0.3946824435098724,0.9336281594578449,0.31345652420360504,0.08870230751656386,0.11703724684888826,0.25637892995035855,0.5308220332318477,0.2498388136686009,0.18124025114364736,0.011207790513209671,0.5427830596369922,0.9181566918522166,0.9773120478137779,0.5869017632241813,0.08921378487244518,0.11124440548147464,0.0,0.25,0.0,0.2,1.0,0.9580152671755725,1.0,0.0,0.2,0.5425531914893617,0.7272727272727273,0.6666666666666666,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0
61,0.29517159876682747,0.6347809517210318,0.4478832887485904,0.3587654547382428,0.3625790890557876,0.8265524625267666,0.580734189714569,0.639476573515475,0.5515641401416768,0.08425432905275404,0.23586256263421618,0.0,0.2258442645827519,0.3346145693492546,0.6560440394516573,0.1075517890772128,0.2448915681515697,0.34303687345245265,0.741162306236089,0.35283125568586954,0.33724992060971737,0.337999952862429,0.20442610652663165,0.6957040572792362,0.9055487212047858,0.9993566028631172,0.8430075187969924,0.6583242655059848,0.20207178290049607,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22218289085545723,0.039907951311088236,0.0,0.1059023687998953,0.3599069795719844,0.9341045749148689,0.2935341282894737,0.09414597441685478,0.11661131079666955,0.2540425924719272,0.5558353023201766,0.3013107870396641,0.18306101608373757,0.011948173427554607,0.6580135440180587,0.9095347823379212,0.9778477277198505,0.5800910596026491,0.09758064516129032,0.12098183088749126,0.0,0.25,0.0,0.2,1.0,0.9507575757575758,1.0,0.0,0.2727272727272727,0.5543478260869565,0.7777777777777778,1.0,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
62,0.29510629118421533,0.6370774755066334,0.4446509548265578,0.35337089913011127,0.35932568068254167,0.8329764453961456,0.6208637760478936,0.7057094490612495,0.6029004290527509,0.10732023804197056,0.21313528990694344,0.0,0.24164108289143177,0.339602911043595,0.6635484002456944,0.13128060263653485,0.2213262350270101,0.327176604430168,0.7193165886462467,0.3275142812651111,0.34557002222927913,0.34858233755214596,0.23618404601150286,0.5871121718377088,0.8996507867219588,0.9993968151841724,0.846015037593985,0.6898803046789989,0.20411438576014007,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8904593639575972,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.5,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22901747350329418,0.044787906137184114,0.0,0.10927954763467461,0.3570505296625908,0.9323632808642585,0.28928912312736027,0.09993636877828055,0.11739140874492761,0.2739242171051441,0.5614234735451965,0.28034830997526794,0.1820397311867661,0.01132460058151734,0.5906362545018007,0.9147540570189264,0.9854089845763451,0.5078534031413613,0.10923501033769814,0.11798340304952099,0.0,0.5,0.0,0.3333333333333333,1.0,0.9473684210526315,1.0,0.0,0.2,0.5666666666666667,1.0,0.6666666666666666,0.25,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
63,0.29500290917851685,0.6442631862452743,0.446772330068737,0.3577243059560534,0.36404056855598327,0.8265524625267666,0.5669497285616869,0.5986178873489439,0.5385687301070959,0.10002684683878474,0.2287043664996421,0.0,0.21490371197320682,0.3386419840316541,0.6736861043526418,0.11352165725047081,0.2617239489548266,0.3558856989894934,0.7421603339432391,0.3449714374697778,0.3479834868212131,0.34804025548563483,0.1706676669167292,0.6766109785202864,0.8994746919581738,0.9992761782210069,0.8403007518796992,0.6474428726877041,0.1846512985118179,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.20921853065044455,0.043150893068170305,0.0,0.10949008901402042,0.3509768886024781,0.9329444248173463,0.2810780565140352,0.10030604896783485,0.11010124013995569,0.2499466478867228,0.5380623058534777,0.25739922954054306,0.18071345530196414,0.014557981293260669,0.6539792387543253,0.915547039488632,0.9888579387186629,0.6544858280627782,0.0950023950183618,0.11094358147200112,0.0,0.5,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.25,0.5543478260869565,0.7777777777777778,1.0,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
64,0.29494547732378734,0.6349063366403606,0.4474789767225804,0.36483642560853774,0.36677319272467707,0.828693790149893,0.5907885880779687,0.6122587477158113,0.5417320159266227,0.09987024027920713,0.22476735862562633,0.0,0.23644990231649457,0.3349113262205893,0.6614182525057875,0.11768361581920904,0.2287637986377515,0.32864886568962054,0.7256770350656243,0.30854089318351324,0.33623372499206094,0.3726460675481392,0.23055763940985247,0.7219570405727923,0.8983709994245918,0.9993968151841724,0.8384962406015037,0.6267682263329706,0.21094251531952143,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8904593639575972,0.07142857142857142,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22967688824861082,0.041805352150179734,0.0,0.1094121293522058,0.3746087946132204,0.9322608764561375,0.299942401843141,0.10414513312185908,0.1211964166728363,0.26781099821100757,0.5713028302602625,0.2746705406246757,0.1777495475036818,0.011147045488892247,0.6117290192113246,0.9163274650826859,0.989725618254948,0.6831658907130606,0.09687184661957618,0.11834329213391176,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9473684210526315,1.0,0.0,0.2727272727272727,0.5604395604395604,1.0,1.0,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
65,0.294837446355791,0.6398012978988952,0.45030024868601465,0.3574992888037587,0.36285378675902613,0.8265524625267666,0.5768181496143184,0.5993279959537893,0.5393876303403772,0.09271108326994497,0.21277738010021474,0.0,0.23946413619871615,0.3420900162509715,0.6687349691406178,0.11139359698681732,0.23941125812260236,0.31151709830689955,0.7367583109569185,0.31842508585150764,0.32524610987615116,0.3692050248650687,0.20492623155788947,0.7875894988066826,0.897021766304887,0.9993968151841724,0.8427067669172932,0.6420021762785637,0.21432740005836007,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22915284229152844,0.04591442693852332,0.0,0.10277664646271052,0.37221889078524534,0.9318842424835961,0.31061282360972536,0.10246615735156145,0.12056462056462057,0.25938443777032283,0.5565152622004498,0.2571686837744187,0.17608246032102873,0.012387387387387387,0.5744125326370757,0.918014478186267,0.9902777224369447,0.6333634719710669,0.0844304522037779,0.11485894789516482,0.0,0.5,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,1.0,0.6666666666666666,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
66,0.2947918494439847,0.6304646583632154,0.454100347314598,0.35285506499234254,0.3602851942861206,0.8265524625267666,0.5768181496143184,0.6058346471972826,0.5408133676726968,0.08722985368472862,0.2211882605583393,0.0,0.22467206251744348,0.33250900869073696,0.6505735445630281,0.12870056497175142,0.2405856102716668,0.36358161011845014,0.7371147494237578,0.34356994746461444,0.3335662114957129,0.34829951212614013,0.21842960740185047,0.7625298329355609,0.8990555368162066,0.9995576644683931,0.8463157894736842,0.6964091403699674,0.19401809162532827,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22171045149550778,0.04530791788856305,0.0,0.10508315275565883,0.38164595971064325,0.9347826745525801,0.27593168328824647,0.10424723522627044,0.11757449847432318,0.257927544145078,0.5427661392650905,0.28285221887117623,0.1789775823856411,0.011149474436622864,0.6326732673267327,0.9167682510457711,0.9813652335267875,0.5250979660384401,0.07197480881691408,0.11641017560446101,0.0,0.5,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.25,0.5543478260869565,0.8571428571428571,1.0,0.23076923076923078,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
67,0.29467438568767057,0.626879639551353,0.4481075893812579,0.35491222137675227,0.3621183992736629,0.8329764453961456,0.6200512323210855,0.6739794974920832,0.591509823611069,0.09942279296612824,0.21116678596993557,0.0,0.23991068936645268,0.31344591252737936,0.64611717147865,0.13033898305084746,0.2831754482110702,0.34056079769791875,0.7402989330608559,0.29761582782162554,0.34595109558590026,0.37160904098611797,0.20280070017504376,0.733890214797136,0.9043135776503503,0.9993566028631172,0.8378947368421052,0.6191512513601741,0.19702363583309015,0.0,0.5,0.0,0.6666666666666666,0.5833333333333334,0.8869257950530035,0.21428571428571427,0.5,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22538925800071005,0.04480048597137325,0.0,0.10708323990333109,0.3650592495062541,0.935292023154318,0.2648679678530425,0.09883863915835496,0.11296337402885682,0.2523551473030222,0.5579919481237899,0.2658240203015958,0.18319448801515098,0.010570838302670083,0.5413732394366197,0.9105170497821174,0.984549560256715,0.6447581578338347,0.11590955388062742,0.12199396534590853,0.0,0.5,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,1.0,0.2727272727272727,0.5543478260869565,1.0,1.0,0.25,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
